___________O________X_______X____X_______________________O_______________________2,0.0
___________O____X__OX_______X____X_______________________O_______________________7,0.0
_X_________O____X__OX_______X____X_______________________O_____O_________________1,0.0
_X_________O_O__X__OX_______X____X________X______________O_____O_________________6,0.0
_X_________O_O__X__OX_______X____X________X______X_______O_O___O_________________4,0.0
_X_________O_O__X__OX___X___X____X____O___X______X_______O_O___O_________________6,0.0
_X_________O_O__X__OX___X___X____X____O___X______X_______O_O_O_O____X____________5,0.0
_X__X______O_O__X__OX___X___X____X____O___X__O___X_______O_O_O_O____X____________4,0.0
_X__X______O_O_XX__OX___X___X____X___OO___X__O___X_______O_O_O_O____X____________6,0.0
_X__X____X_O_O_XX__OX___X___X____X___OO___X__O___X_____O_O_O_O_O____X____________0,0.0
_X__X___OX_O_O_XX__OX___X___X____X___OO___X__O___X_____O_O_O_O_O____X_________X__6,0.0
_X__X___OX_O_O_XX__OX__XX___X____X___OO___X__O___X_____OOO_O_O_O____X_________X__5,0.0
_X__X___OX_O_O_XX__OX__XX___X____X___OO___X__O___X__O__OOO_O_O_O____X__X______X__8,0.0
_X__X___OX_O_O_XX__OX__XX___X____X___OO___X__O_X_X__O__OOO_O_O_O____X__X_____OX__2,0.0
_X__X__XOX_O_O_XX_OOX__XX___X____X___OO___X__O_X_X__O__OOO_O_O_O____X__X_____OX__7,0.0
_X__X__XOX_O_O_XXXOOX__XX___X____X___OO___X__O_X_X__O__OOO_O_O_OO___X__X_____OX__8,0.0
_X__X__XOX_O_O_XXXOOX__XX___X____X___OO___X_XO_X_X__O__OOO_O_O_OO___X__X____OOX__8,0.0
_X__X__XOX_O_O_XXXOOX__XX___X____X___OO___X_XO_X_X__O__OOO_O_O_OO_X_X__X____OOXO_3,0.0
_X__X__XOX_O_O_XXXOOX__XX___X___OX___OO___X_XO_X_X__OX_OOO_O_O_OO_X_X__X____OOXO_8,0.0
_X__X__XOX_O_O_XXXOOX__XX___XX__OX___OO___X_XO_X_X__OX_OOO_O_O_OO_X_X__X___OOOXO_2,0.0
_X__X__XOX_O_O_XXXOOX__XXO__XX__OX___OO___X_XO_X_X__OX_OOO_O_O_OO_X_XX_X___OOOXO_6,0.0
_X__X__XOX_O_O_XXXOOX__XXO__XX__OX___OO__XX_XO_X_X__OX_OOOOO_O_OO_X_XX_X___OOOXO_5,0.0
_X__X__XOX_O_O_XXXOOX__XXO__XX__OX___OO__XX_XO_X_X_OOX_OOOOO_OXOO_X_XX_X___OOOXO_8,0.0
_X__X_XXOX_O_O_XXXOOX__XXO__XX__OX___OO__XX_XO_X_X_OOX_OOOOO_OXOO_X_XX_XO__OOOXO_6,0.0
_X__X_XXOX_O_O_XXXOOX__XXO__XX__OX___OO__XX_XO_X_X_OOXXOOOOOOOXOO_X_XX_XO__OOOXO_0,0.0
_X_OX_XXOX_O_O_XXXOOX__XXO__XX_XOX___OO__XX_XO_X_X_OOXXOOOOOOOXOO_X_XX_XO__OOOXO_4,0.0
_XOOX_XXOX_O_O_XXXOOX__XXOXXXX_XOX___OOO_XX_XO_X_X_OOXXOOOOOOOXOO_X_XX_XO__OOOXO_8,-1
_X_OX_XXOX_O_O_XXXOOX__XXO_XXX_XOX___OOO_XX_XO_X_X_OOXXOOOOOOOXOO_X_XX_XO__OOOXO_0,-0.5
______________X__________________________________________________________________5,0.0
X_____________X______________________________O___________________________________0,0.0
X___O_________X_____________________________XO___________________________________8,0.0
X___O_________X_____________________________XO__________________X______________O_1,0.0
X___O_________XO____________________________XO___________X______X______________O_3,0.0
X___O_________XO_______________O____X_______XO___________X______X______________O_0,0.0
X___OO________XO_______________O____X_______XOX__________X______X______________O_1,0.0
X___OO_______OXO_______________O____X___X___XOX__________X______X______________O_4,0.0
X___OO_______OXO_______________O____X___X_O_XOX__________X__X___X______________O_6,0.0
X___OO_______OXO__X____________O____X___X_O_XOX_________OX__X___X______________O_0,0.0
X___OO_O_____OXO__X____________O____X___X_O_XOX_________OX__X___X__X___________O_4,0.0
X___OO_O_____OXO__X____________O____X___XOO_XOX___X_____OX__X___X__X___________O_5,0.0
X___OO_O_____OXO__X_X__________O____X___XOO_XOXO__X_____OX__X___X__X___________O_2,0.0
X___OO_O_____OXO__X_X_O________O____X__XXOO_XOXO__X_____OX__X___X__X___________O_3,0.0
X___OO_O_____OXO__X_X_O________O_O__X__XXOO_XOXO__X___X_OX__X___X__X___________O_0,0.0
X_O_OO_O_____OXO__X_X_O__X_____O_O__X__XXOO_XOXO__X___X_OX__X___X__X___________O_7,0.0
X_O_OO_O_____OXO__X_X_O__X_X___O_O__X__XXOO_XOXO__X___X_OX__X___X_OX___________O_0,0.0
X_O_OOOO_____OXO__X_X_O__X_X___O_O__X__XXOO_XOXO__X___XXOX__X___X_OX___________O_1,0.0
X_OXOOOO_O___OXO__X_X_O__X_X___O_O__X__XXOO_XOXO__X___XXOX__X___X_OX___________O_3,0.0
X_OXOOOO_O___OXO__X_X_O__X_X___O_O_OX__XXOO_XOXO__X___XXOX__X___X_OX_______X___O_3,0.0
X_OXOOOO_O___OXOX_X_X_O__X_XO__O_O_OX__XXOO_XOXO__X___XXOX__X___X_OX_______X___O_7,0.0
X_OXOOOO_O___OXOX_X_X_O__X_XO__O_O_OX__XXOO_XOXO__X___XXOX__X___X_OX___O___X_X_O_5,0.0
X_OXOOOO_O___OXOX_X_X_O__X_XO__O_O_OX__XXOO_XOXO__X__OXXOX__X___X_OX___O___X_X_OX8,0.0
X_OXOOOO_O__XOXOX_X_X_O__X_XO__O_O_OX__XXOO_XOXO__X__OXXOX__X___X_OX___O_O_X_X_OX3,0.0
X_OXOOOO_O__XOXOX_X_X_OX_X_XOO_O_O_OX__XXOO_XOXO__X__OXXOX__X___X_OX___O_O_X_X_OX5,0.0
X_OXOOOO_O__XOXOX_X_X_OX_X_XOO_O_O_OX__XXOOXXOXO_OX__OXXOX__X___X_OX___O_O_X_X_OX7,0.0
X_OXOOOO_O__XOXOX_X_XXOX_X_XOO_O_O_OX__XXOOXXOXO_OX__OXXOX__X___XOOX___O_O_X_X_OX3,0.0
X_OXOOOO_O__XOXOX_X_XXOX_X_XOO_O_OOOX__XXOOXXOXO_OX__OXXOX__X___XOOX_X_O_O_X_X_OX6,0.0
X_OXOOOO_O__XOXOX_X_XXOX_X_XOO_O_OOOX__XXOOXXOXO_OX__OXXOX__X_O_XOOX_X_O_OXX_X_OX2,0.0
X_OXOOOO_OXOXOXOX_XOXXOX_XXXOO_O_OOOX__XXOOXXOXO_OX__OXXOX__X_O_XOOX_X_O_OXX_X_OX8,-1
X_OXOOOO_OX_XOXOX_XOXXOX_X_XOO_O_OOOX__XXOOXXOXO_OX__OXXOX__X_O_XOOX_X_O_OXX_X_OX1,-0.5
_____________________________________X___________________________________________1,0.0
_________________O___________________X____________________________________X______2,0.0
_________________O_______O___________X__________________________X_________X______1,0.0
___________O_____O__X____O___________X__________________________X_________X______2,0.0
________X__O_____OO_X____O___________X__________________________X_________X______8,0.0
________X__O____XOO_X____O___________X__________________________X________OX______7,0.0
________X__O____XOO_X____O___________X__________________________X______O_OX_____X8,0.0
________X__O____XOO_X____O_X_________X__________________________X______O_OXO____X0,0.0
____O___X__O____XOO_X____O_X_________X___X______________________X______O_OXO____X5,0.0
____O___X__O____XOO_X____O_X_________X___X_____X__O_____________X______O_OXO____X2,0.0
____O___XX_O____XOOOX____O_X_________X___X_____X__O_____________X______O_OXO____X0,0.0
_O__O___XX_O___XXOOOX____O_X_________X___X_____X__O_____________X______O_OXO____X6,0.0
_O__O___XX_O___XXOOOX____O_X_________X___X_____XX_O________O____X______O_OXO____X3,0.0
_O__O___XX_O___XXOOOXX___O_X_O_______X___X_____XX_O________O____X______O_OXO____X3,0.0
_O__O___XX_O___XXOOOXX___O_X_OO___X__X___X_____XX_O________O____X______O_OXO____X7,0.0
_O__O___XX_O___XXOOOXX___O_X_OO___X_XX___X_____XX_O________O____X__O___O_OXO____X0,0.0
_O_OO___XX_O___XXOOOXX___O_XXOO___X_XX___X_____XX_O________O____X__O___O_OXO____X1,0.0
_O_OO___XXOOX__XXOOOXX___O_XXOO___X_XX___X_____XX_O________O____X__O___O_OXO____X3,0.0
_O_OO___XXOOX__XXOOOXX___O_XXOO__OX_XX___X_____XX_O________O_X__X__O___O_OXO____X7,0.0
_O_OOX__XXOOX__XXOOOXX___O_XXOO__OX_XX___X_____XX_O________O_X_OX__O___O_OXO____X5,0.0
_O_OOX__XXOOX__XXOOOXX___O_XXOO__OX_XX___X_____XX_O__O_____O_X_OX__O___O_OXO_X__X5,0.0
_O_OOX__XXOOX__XXOOOXX___O_XXOO__OX_XX___X_____XX_O_OO_____O_X_OX__O__XO_OXO_X__X7,0.0
_O_OOX__XXOOX__XXOOOXX___OXXXOO__OX_XX___X_____XX_O_OO_____O_X_OXO_O__XO_OXO_X__X8,0.0
XO_OOX__XXOOX__XXOOOXX___OXXXOO__OX_XX___X_____XX_O_OO_____O_X_OXO_O__XOOOXO_X__X0,0.0
XO_OOXO_XXOOX__XXOOOXX___OXXXOO__OX_XX___X_____XX_O_OO__X__O_X_OXO_O__XOOOXO_X__X2,0.0
XO_OOXO_XXOOX__XXOOOXX_O_OXXXOO__OX_XX___X_____XXXO_OO__X__O_X_OXO_O__XOOOXO_X__X4,0.0
XO_OOXO_XXOOX__XXOOOXX_O_OXXXOO__OX_XX___X__O__XXXO_OO__X__O_X_OXO_O__XOOOXO_X_XX7,0.0
XO_OOXO_XXOOX__XXOOOXX_O_OXXXOOX_OX_XX___X__O__XXXO_OO__X__O_X_OXOOO__XOOOXO_X_XX4,0.0
XO_OOXO_XXOOX__XXOOOXX_O_OXXXOOX_OX_XX___XO_O__XXXO_OOX_X__O_X_OXOOO__XOOOXO_X_XX0,0.0
XO_OOXOOXXOOX__XXOOOXX_O_OXXXOOX_OX_XX___XO_O__XXXO_OOX_X__O_X_OXOOOX_XOOOXO_X_XX5,0.0
XO_OOXOOXXOOX__XXOOOXX_O_OXXXOOX_OX_XX___XO_O__XXXOOOOX_X_XO_X_OXOOOX_XOOOXO_X_XX4,0.0
XO_OOXOOXXOOX__XXOOOXX_O_OXXXOOX_OX_XX__OXOXO__XXXOOOOX_X_XO_X_OXOOOX_XOOOXO_X_XX7,0.0
XO_OOXOOXXOOX__XXOOOXX_O_OXXXOOX_OX_XX__OXOXO__XXXOOOOX_XXXO_X_OXOOOXOXOOOXO_X_XX3,0.0
XO_OOXOOXXOOX__XXOOOXX_O_OXXXOOXOOX_XX__OXOXOX_XXXOOOOX_XXXO_X_OXOOOXOXOOOXO_X_XX0,0.0
XOOOOXOOXXOOX__XXOOOXXXO_OXXXOOXOOX_XX__OXOXOX_XXXOOOOX_XXXO_X_OXOOOXOXOOOXO_X_XX4,0.0
XOOOOXOOXXOOX__XXOOOXXXO_OXXXOOXOOXXXX_OOXOXOX_XXXOOOOX_XXXO_X_OXOOOXOXOOOXO_X_XX8,0.0
XOOOOXOOXXOOX__XXOOOXXXO_OXXXOOXOOXXXXXOOXOXOX_XXXOOOOX_XXXO_X_OXOOOXOXOOOXOOX_XX2,0.0
XOOOOXOOXXOOX__XXOOOXXXOOOXXXOOXOOXXXXXOOXOXOX_XXXOOOOX_XXXO_XXOXOOOXOXOOOXOOX_XX8,0.0
XOOOOXOOXXOOX__XXOOOXXXOOOXXXOOXOOXXXXXOOXOXOX_XXXOOOOXXXXXO_XXOXOOOXOXOOOXOOXOXX1,0.0
________________________________________X________________________________________4,0.0
________________________________________X___O_____________________________X______2,0.0
_______________________O________________X___O_____X_______________________X______5,0.0
_______________X_______O________________X___O_O___X_______________________X______6,0.0
_______________X_______O_____X__________X___O_O___X______O________________X______2,0.0
_______________XX__O___O_____X__________X___O_O___X______O________________X______7,0.0
_______________XX__O___O_____X___X______X___O_O___X______O________O_______X______6,0.0
__________X____XX__O___O_____X___X______X___O_O___X____O_O________O_______X______1,0.0
__________XO___XX__OX__O_____X___X______X___O_O___X____O_O________O_______X______2,0.0
__________XO___XX__OX__O__O__X___X______X___O_O___X____O_O________O_______X_____X8,0.0
____X_____XO___XX__OX__O__O__X___X______X___O_O___X____O_O________O_____O_X_____X4,0.0
____X____XXO___XX__OX__O__O__X___X___O__X___O_O___X____O_O________O_____O_X_____X0,0.0
____X__O_XXO___XX__OX__O__O__X___X___O__X___O_O___X____O_O________O__X__O_X_____X6,0.0
____X__O_XXO___XX__OX__O__O__X___X___O__X___O_O___X____O_O_XO_____O__X__O_X_____X5,0.0
____X__O_XXO___XX__OX__O__O__X___X___O__X___O_O___X_O__O_O_XO___X_O__X__O_X_____X1,0.0
____X__O_XXO_O_XX__OX__O__O__X___X__XO__X___O_O___X_O__O_O_XO___X_O__X__O_X_____X0,0.0
_O__X__O_XXO_OXXX__OX__O__O__X___X__XO__X___O_O___X_O__O_O_XO___X_O__X__O_X_____X5,0.0
_O__X__O_XXO_OXXX__OX__O__O__X___X__XO__X___O_O___XOO_XO_O_XO___X_O__X__O_X_____X0,0.0
_O__X_OO_XXO_OXXX__OX__O__O__X___X__XO__X___O_O___XOO_XOXO_XO___X_O__X__O_X_____X2,0.0
_O__X_OO_XXO_OXXX__OX__O_OO__X___X__XO__X___O_O___XOO_XOXO_XO___XXO__X__O_X_____X2,0.0
_O__X_OO_XXO_OXXX__OXO_O_OO__X___XX_XO__X___O_O___XOO_XOXO_XO___XXO__X__O_X_____X7,0.0
_O__X_OO_XXO_OXXX__OXO_O_OO__X___XX_XO__XX__O_O___XOO_XOXO_XO___XXOO_X__O_X_____X5,0.0
_O__X_OO_XXO_OXXX__OXO_O_OO__X___XXXXO__XX__O_O_O_XOO_XOXO_XO___XXOO_X__O_X_____X8,0.0
_O__X_OO_XXO_OXXX__OXO_O_OO__X___XXXXO__XX__O_O_O_XOO_XOXO_XO___XXOO_X_XO_X____OX8,0.0
_O__X_OO_XXO_OXXX__OXO_O_OO__X___XXXXO__XXX_O_O_O_XOO_XOXO_XO___XXOO_X_XO_X_O__OX6,0.0
_O__X_OO_XXO_OXXX__OXO_O_OO__X___XXXXO__XXX_O_O_O_XOO_XOXO_XOO__XXOO_XXXO_X_O__OX7,0.0
XO__X_OO_XXO_OXXX__OXO_O_OO__X___XXXXO__XXX_O_O_O_XOO_XOXO_XOO_OXXOO_XXXO_X_O__OX0,0.0
XO_OX_OO_XXO_OXXX__OXO_O_OO__X_X_XXXXO__XXX_O_O_O_XOO_XOXO_XOO_OXXOO_XXXO_X_O__OX4,0.0
XO_OX_OO_XXO_OXXX_XOXO_O_OO__X_X_XXXXOO_XXX_O_O_O_XOO_XOXO_XOO_OXXOO_XXXO_X_O__OX0,0.0
XO_OX_OOOXXO_OXXX_XOXO_O_OO__X_X_XXXXOO_XXX_O_O_O_XOO_XOXO_XOO_OXXOO_XXXOXX_O__OX1,0.0
XO_OX_OOOXXOOOXXX_XOXO_O_OOX_X_X_XXXXOO_XXX_O_O_O_XOO_XOXO_XOO_OXXOO_XXXOXX_O__OX0,0.0
XOOOX_OOOXXOOOXXX_XOXOXO_OOX_X_X_XXXXOO_XXX_O_O_O_XOO_XOXO_XOO_OXXOO_XXXOXX_O__OX4,0.0
XOOOX_OOOXXOOOXXX_XOXOXO_OOX_X_X_XXXXOO_XXXOO_O_O_XOO_XOXO_XOO_OXXOOXXXXOXX_O__OX5,0.0
XOOOX_OOOXXOOOXXX_XOXOXO_OOX_X_X_XXXXOO_XXXOO_O_O_XOOOXOXO_XOO_OXXOOXXXXOXXXO__OX3,0.0
XOOOX_OOOXXOOOXXX_XOXOXO_OOX_X_XOXXXXOO_XXXOO_OXO_XOOOXOXO_XOO_OXXOOXXXXOXXXO__OX2,0.0
XOOOX_OOOXXOOOXXX_XOXOXOOOOX_X_XOXXXXOO_XXXOO_OXO_XOOOXOXO_XOOXOXXOOXXXXOXXXO__OX8,0.0
XOOOX_OOOXXOOOXXX_XOXOXOOOOX_X_XOXXXXOO_XXXOOXOXO_XOOOXOXO_XOOXOXXOOXXXXOXXXOO_OX0,0.0
XOOOXOOOOXXOOOXXX_XOXOXOOOOX_X_XOXXXXOO_XXXOOXOXOXXOOOXOXO_XOOXOXXOOXXXXOXXXOO_OX4,0.0
XOOOXOOOOXXOOOXXX_XOXOXOOOOX_XXXOXXXXOOOXXXOOXOXOXXOOOXOXO_XOOXOXXOOXXXXOXXXOO_OX3,0.0
___________________________________________________________________________X_____3,0.0
_________________________________O____________________________X____________X_____8,0.0
_________________________________O____________________________X____X_______X___O_4,0.0
_________________________________O________O__________________XX____X_______X___O_7,0.0
_________________________________O________O__________________XX____X___O___X___OX8,0.0
_________________________________O________O_______________X__XX____X___O___X__OOX4,0.0
______________X__________________O___O____O_______________X__XX____X___O___X__OOX5,0.0
______________X__________________O___O____O_______OX______X__XX____X___O___X__OOX6,0.0
______________X_______________X__O___O____O_______OX_____OX__XX____X___O___X__OOX3,0.0
___X__________X____________O__X__O___O____O_______OX_____OX__XX____X___O___X__OOX3,0.0
___X__________X__________X_O_OX__O___O____O_______OX_____OX__XX____X___O___X__OOX7,0.0
___X__________X__________X_OXOX__O___O____O_______OX_____OX__XX___OX___O___X__OOX1,0.0
___X_________OX__________X_OXOX__O___O____OX______OX_____OX__XX___OX___O___X__OOX7,0.0
___X_________OX__________X_OXOX__O___O____OX____X_OX_____OX__XX___OXO__O___X__OOX3,0.0
___X_________OX__________X_OXOX__OO__O____OX____X_OX_____OX__XXX__OXO__O___X__OOX0,0.0
__OX_________OX_______X__X_OXOX__OO__O____OX____X_OX_____OX__XXX__OXO__O___X__OOX4,0.0
__OX_________OX_______X__X_OXOX__OO__O___OOX__X_X_OX_____OX__XXX__OXO__O___X__OOX1,0.0
__OX______OX_OX_______X__X_OXOX__OO__O___OOX__X_X_OX_____OX__XXX__OXO__O___X__OOX2,0.0
__OX______OX_OX_______X_OX_OXOX__OO__O___OOX__X_X_OX___X_OX__XXX__OXO__O___X__OOX1,0.0
_XOX_____OOX_OX_______X_OX_OXOX__OO__O___OOX__X_X_OX___X_OX__XXX__OXO__O___X__OOX1,0.0
_XOX_____OOX_OXO______X_OX_OXOX__OO__O___OOX__X_X_OX__XX_OX__XXX__OXO__O___X__OOX0,0.0
_XOXO____OOX_OXO______X_OX_OXOX__OO_XO___OOX__X_X_OX__XX_OX__XXX__OXO__O___X__OOX0,0.0
OXOXO_X__OOX_OXO______X_OX_OXOX__OO_XO___OOX__X_X_OX__XX_OX__XXX__OXO__O___X__OOX6,0.0
OXOXO_X__OOX_OXO___X__X_OX_OXOX__OO_XO___OOX__X_X_OX__XXOOX__XXX__OXO__O___X__OOX1,0.0
OXOXO_X__OOX_OXOO__X__X_OX_OXOX__OO_XO___OOX__X_X_OX__XXOOX__XXX__OXO_XO___X__OOX7,0.0
OXOXO_X__OOX_OXOO__X__XXOX_OXOX__OO_XO___OOX__X_X_OX__XXOOX__XXX_OOXO_XO___X__OOX5,0.0
OXOXO_X__OOX_OXOO__X__XXOX_OXOX__OO_XO___OOX__X_X_OX_OXXOOX__XXX_OOXO_XO_X_X__OOX1,0.0
OXOXO_X__OOX_OXOOO_X__XXOX_OXOX__OO_XO___OOX__X_X_OX_OXXOOX__XXX_OOXO_XOXX_X__OOX0,0.0
OXOXO_XO_OOX_OXOOO_X__XXOX_OXOX__OO_XO___OOX__X_X_OX_OXXOOX__XXX_OOXOXXOXX_X__OOX6,0.0
OXOXO_XO_OOX_OXOOO_X__XXOX_OXOX__OO_XO___OOX__X_X_OX_OXXOOXXOXXX_OOXOXXOXX_X__OOX5,0.0
OXOXO_XOXOOX_OXOOO_X__XXOX_OXOX__OO_XO___OOX_OX_X_OX_OXXOOXXOXXX_OOXOXXOXX_X__OOX8,0.0
OXOXO_XOXOOX_OXOOO_X__XXOX_OXOX__OO_XO___OOX_OX_X_OXXOXXOOXXOXXX_OOXOXXOXX_X_OOOX7,0.0
OXOXO_XOXOOXXOXOOO_X__XXOX_OXOX__OO_XO___OOX_OX_X_OXXOXXOOXXOXXXOOOXOXXOXX_X_OOOX3,0.0
OXOXO_XOXOOXXOXOOO_X__XXOX_OXOX_OOO_XO___OOX_OXXX_OXXOXXOOXXOXXXOOOXOXXOXX_X_OOOX2,0.0
OXOXO_XOXOOXXOXOOO_X_OXXOX_OXOX_OOOXXO___OOX_OXXX_OXXOXXOOXXOXXXOOOXOXXOXX_X_OOOX8,0.0
OXOXO_XOXOOXXOXOOO_X_OXXOXXOXOX_OOOXXO___OOX_OXXX_OXXOXXOOXXOXXXOOOXOXXOXXOX_OOOX8,0.0
OXOXO_XOXOOXXOXOOO_X_OXXOXXOXOX_OOOXXO_X_OOX_OXXX_OXXOXXOOXXOXXXOOOXOXXOXXOXOOOOX3,0.0
OXOXO_XOXOOXXOXOOO_X_OXXOXXOXOXOOOOXXO_XXOOX_OXXX_OXXOXXOOXXOXXXOOOXOXXOXXOXOOOOX4,0.0
OXOXO_XOXOOXXOXOOO_XXOXXOXXOXOXOOOOXXOOXXOOX_OXXX_OXXOXXOOXXOXXXOOOXOXXOXXOXOOOOX2,0.0
____________________________________________________________X____________________6,0.0
____X_________________________________________________O_____X____________________4,0.0
____X____________________________________O________X___O_____X____________________5,0.0
____X____________________________________O________XO__O_____X_X__________________8,0.0
____X____________________________________O________XO__O_____X_X_______X________O_7,0.0
____X____________________________________O____X___XO__O_____X_X_____O_X________O_1,0.0
____XX___O_______________________________O____X___XO__O_____X_X_____O_X________O_5,0.0
___XXX___O_______________________________O___OX___XO__O_____X_X_____O_X________O_3,0.0
___XXX___O_______________X___O___________O___OX___XO__O_____X_X_____O_X________O_7,0.0
___XXXX__O_______________X___O___________O___OX___XO__O_____X_XO____O_X________O_6,0.0
___XXXX__O_______________X___O___________O___OX___XO_XO____OX_XO____O_X________O_8,0.0
___XXXX__O_______________X___O___________O___OX___XO_XOX___OX_XO____O_X_______OO_1,0.0
___XXXX__O_______O_______X___O___________O___OX___XO_XOX___OX_XO____O_X_______OOX8,0.0
___XXXX__O_______O_______X___O___________O_X_OX___XO_XOX___OX_XO____O_X_____O_OOX7,0.0
___XXXX__O__X____O_______X___O___________O_X_OX___XO_XOX___OX_XOO___O_X_____O_OOX3,0.0
_X_XXXX__O__X____O_______X_O_O___________O_X_OX___XO_XOX___OX_XOO___O_X_____O_OOX1,0.0
_X_XXXX__OO_X___XO_______X_O_O___________O_X_OX___XO_XOX___OX_XOO___O_X_____O_OOX7,0.0
_X_XXXX__OO_X___XO_______X_O_O___________O_X_OX___XO_XOX___OX_XOO___O_XO_X__O_OOX1,0.0
_X_XXXX__OO_X__OXO_______X_O_O___________O_X_OX___XO_XOXX__OX_XOO___O_XO_X__O_OOX2,0.0
_X_XXXX__OO_X__OXO___O___X_O_O___X_______O_X_OX___XO_XOXX__OX_XOO___O_XO_X__O_OOX6,0.0
_X_XXXX__OO_X__OXO___O___X_O_OX__X_______O_X_OX___XO_XOXXO_OX_XOO___O_XO_X__O_OOX3,0.0
_X_XXXX__OO_X__OXO___O___X_O_OX__XO______O_X_OX___XO_XOXXO_OX_XOO__XO_XO_X__O_OOX4,0.0
_X_XXXX__OO_X__OXO___O___X_O_OXX_XO____O_O_X_OX___XO_XOXXO_OX_XOO__XO_XO_X__O_OOX4,0.0
_X_XXXXX_OO_X__OXO___O___X_O_OXX_XO_O__O_O_X_OX___XO_XOXXO_OX_XOO__XO_XO_X__O_OOX7,0.0
_X_XXXXX_OO_X__OXO___O___X_O_OXX_XO_O__O_O_X_OX___XO_XOXXOXOX_XOO__XOOXO_X__O_OOX4,0.0
_X_XXXXX_OO_X__OXO___O___X_O_OXX_XO_O__O_OOX_OX___XO_XOXXOXOXXXOO__XOOXO_X__O_OOX7,0.0
_X_XXXXX_OO_XO_OXO___O___X_OXOXX_XO_O__O_OOX_OX___XO_XOXXOXOXXXOO_OXOOXO_X__O_OOX4,1
_X_XXXXX_OO_X__OXO___O___X_OXOXX_XO_O__O_OOX_OX___XO_XOXXOXOXXXOO_OXOOXO_X__O_OOX1,0.5
_______X_________________________________________________________________________7,0.0
_______X_____X__________________________________________________O________________4,0.0
_______X_____X________________X________O________________________O________________3,0.0
_X_____X_____X_____________O__X________O________________________O________________1,0.0
_X_____X____OX_____________O__XX_______O________________________O________________4,0.0
_X_____X____OX_________X___O__XX______OO________________________O________________5,0.0
_X_____X____OX_________X___O__XX______OO____________O___________OX_______________2,0.0
_X_____X____OX_______O_X___O__XXX_____OO____________O___________OX_______________5,0.0
_X_____X____OX_______O_X___O__XXX_____OO_____X____O_O___________OX_______________0,0.0
_X_O___X____OX_______O_X___O__XXX__X__OO_____X____O_O___________OX_______________8,0.0
_X_O___X____OX_______O_X___O__XXX__X__OO_____X____O_O_______X___OX____________O__6,0.0
_X_O___X____OX_______O_X___O__XXX__X__OO_____X____O_O_______X_O_OX________X___O__2,0.0
_X_O___X____OXX____O_O_X___O__XXX__X__OO_____X____O_O_______X_O_OX________X___O__5,0.0
